Subject_ID	subject_id	query_id	ensembl_gene_id	external_gene_name	prefix
XM_005172736	XM_005172736.4	XM_039676731.1	NA	NA	XM
NM_001128760	NM_001128760.1	XM_039676732.1	ENSDARG00000027153	gabrr3a	NM
NM_001083855	NM_001083855.2	XM_039676733.1	ENSDARG00000057317	nexn	NM
XM_005172669	XM_005172669.4	XM_039676734.1	ENSDARG00000043182	hhla2a.1	XM
XM_001344064	XM_001344064.7	XM_039676735.1	ENSDARG00000092463	NA	XM
XM_009305679	XM_009305679.3	XM_039676736.1	ENSDARG00000029764	mef2ca	XM
XM_005169229	XM_005169229.4	XM_039676737.1	ENSDARG00000029764	mef2ca	XM
NM_131312	NM_131312.2	XM_039676738.1	ENSDARG00000029764	mef2ca	NM
XM_009305276	XM_009305276.3	XM_039676739.1	NA	NA	XM
NM_001083855	NM_001083855.2	XM_039676740.1	ENSDARG00000057317	nexn	NM
NM_001008605	NM_001008605.1	XM_039676741.1	ENSDARG00000099273	C10H17orf49	NM
XM_021472238	XM_021472238.1	XM_039676742.1	ENSDARG00000109389	NA	XM
XM_021472238	XM_021472238.1	XM_039676743.1	ENSDARG00000109389	NA	XM
XM_021472238	XM_021472238.1	XM_039676744.1	ENSDARG00000109389	NA	XM
NM_001020517	NM_001020517.2	XM_039676745.1	ENSDARG00000032083	dpysl2b	NM
NM_001020517	NM_001020517.2	XM_039676746.1	ENSDARG00000032083	dpysl2b	NM
NM_001020517	NM_001020517.2	XM_039676747.1	ENSDARG00000032083	dpysl2b	NM
XM_021479312	XM_021479312.1	XM_039676748.1	ENSDARG00000027638	NA	XM
NM_001083855	NM_001083855.2	XM_039676749.1	ENSDARG00000057317	nexn	NM
NM_205571	NM_205571.2	XM_039676751.1	ENSDARG00000028067	bnip3lb	NM
XM_005171152	XM_005171152.2	XM_039676752.1	ENSDARG00000012682	pfn2a	XM
NM_201466	NM_201466.2	XM_039676753.1	ENSDARG00000012682	pfn2a	NM
XM_001919920	XM_001919920.7	XM_039676754.1	ENSDARG00000074303	PHF12	XM
NM_001007363	NM_001007363.1	XM_039676755.1	ENSDARG00000026322	dhrs13a.1	NM
XM_005163404	XM_005163404.4	XM_039676756.1	ENSDARG00000078179	fndc3ba	XM
XM_005163404	XM_005163404.4	XM_039676757.1	ENSDARG00000078179	fndc3ba	XM
NM_001083855	NM_001083855.2	XM_039676758.1	ENSDARG00000057317	nexn	NM
XM_005163404	XM_005163404.4	XM_039676759.1	ENSDARG00000078179	fndc3ba	XM
NM_001098758	NM_001098758.1	XM_039676760.1	ENSDARG00000063161	ppwd1	NM
XM_005155602	XM_005155602.4	XM_039676761.1	ENSDARG00000069420	trim23	XM
XM_009305165	XM_009305165.3	XM_039676762.1	ENSDARG00000069420	trim23	XM
NM_212686	NM_212686.2	XM_039676763.1	ENSDARG00000113955	ubl3a	NM
XM_021478636	XM_021478636.1	XM_039676764.1	ENSDARG00000034503	per2	XM
XM_021478636	XM_021478636.1	XM_039676765.1	ENSDARG00000034503	per2	XM
XM_017358076	XM_017358076.2	XM_039676766.1	NA	NA	XM
NM_001020555	NM_001020555.1	XM_039676767.1	ENSDARG00000103748	ovca2	NM
NM_001045105	NM_001045105.1	XM_039676768.1	ENSDARG00000062063	tab3	NM
NM_001328218	NM_001328218.1	XM_039676769.1	ENSDARG00000029381	aldh3a2b	NM
NM_001139461	NM_001139461.1	XM_039676770.1	ENSDARG00000053831	vtnb	NM
XM_684183	XM_684183.8	XM_039676771.1	ENSDARG00000076041	WWC1	XM
XM_684052	XM_684052.7	XM_039676772.1	ENSDARG00000117130	NA	XM
NM_207080	NM_207080.1	XM_039676773.1	ENSDARG00000078653	ralbp1	NM
NM_001012656	NM_001012656.2	XM_039676774.1	ENSDARG00000104826	pcdh1gc5	NM
XM_005163406	XM_005163406.4	XM_039676775.1	ENSDARG00000077722	PPP2R3A	XM
XM_005163406	XM_005163406.4	XM_039676776.1	ENSDARG00000077722	PPP2R3A	XM
XM_005163406	XM_005163406.4	XM_039676777.1	ENSDARG00000077722	PPP2R3A	XM
XM_021468088	XM_021468088.1	XM_039676778.1	NA	NA	XM
XM_021469467	XM_021469467.1	XM_039676779.1	ENSDARG00000078349	NA	XM
XM_009303903	XM_009303903.2	XM_039676780.1	ENSDARG00000062021	ccdc181	XM
XM_021469467	XM_021469467.1	XM_039676781.1	ENSDARG00000078349	NA	XM
XM_021469467	XM_021469467.1	XM_039676782.1	ENSDARG00000078349	NA	XM
XM_021469467	XM_021469467.1	XM_039676783.1	ENSDARG00000078349	NA	XM
XM_017354895	XM_017354895.2	XM_039676784.1	ENSDARG00000060655	NA	XM
XM_017354895	XM_017354895.2	XM_039676785.1	ENSDARG00000060655	NA	XM
XM_005168430	XM_005168430.4	XM_039676786.1	NA	NA	XM
XM_005168430	XM_005168430.4	XM_039676787.1	NA	NA	XM
XM_009298756	XM_009298756.3	XM_039676788.1	ENSDARG00000105141	NA	XM
XM_009298756	XM_009298756.3	XM_039676789.1	ENSDARG00000105141	NA	XM
NM_001128540	NM_001128540.1	XM_039676790.1	ENSDARG00000062021	ccdc181	NM
XM_009298756	XM_009298756.3	XM_039676791.1	ENSDARG00000105141	NA	XM
XM_005168431	XM_005168431.4	XM_039676792.1	ENSDARG00000059866	cactin	XM
XM_005168431	XM_005168431.4	XM_039676793.1	ENSDARG00000059866	cactin	XM
NM_214709	NM_214709.1	XM_039676794.1	ENSDARG00000038543	wdr48b	NM
NM_200256	NM_200256.1	XM_039676795.1	ENSDARG00000089791	slc25a32a	NM
XM_009298868	XM_009298868.3	XM_039676796.1	ENSDARG00000061636	KCNJ9	XM
NM_001128540	NM_001128540.1	XM_039676797.1	ENSDARG00000062021	ccdc181	NM
NM_200256	NM_200256.1	XM_039676798.1	ENSDARG00000089791	slc25a32a	NM
NM_001277094	NM_001277094.2	XM_039676799.1	ENSDARG00000017780	rorcb	NM
NM_200256	NM_200256.1	XM_039676800.1	ENSDARG00000089791	slc25a32a	NM
NM_200256	NM_200256.1	XM_039676801.1	ENSDARG00000089791	slc25a32a	NM
XM_017352350	XM_017352350.2	XM_039676802.1	ENSDARG00000077309	NA	XM
NM_198808	NM_198808.1	XM_039676803.1	ENSDARG00000092810	stap2a	NM
XM_003200359	XM_003200359.5	XM_039676806.1	NA	NA	XM
NM_001040094	NM_001040094.2	XM_039676811.1	ENSDARG00000062025	cpox	NM
NM_001089323	NM_001089323.1	XM_039676816.1	ENSDARG00000091433	abhd17aa	NM
XM_021468092	XM_021468092.1	XM_039676817.1	ENSDARG00000077309	NA	XM
XM_017352350	XM_017352350.2	XM_039676818.1	ENSDARG00000077309	NA	XM
XR_662096	XR_662096.1	XM_039676819.1	NA	NA	XR
XR_662096	XR_662096.1	XM_039676820.1	NA	NA	XR
NM_001013298	NM_001013298.1	XM_039676821.1	ENSDARG00000003705	prnprs3	NM
NM_001002688	NM_001002688.1	XM_039676822.1	ENSDARG00000012627	cdc34b	NM
NM_001005948	NM_001005948.1	XM_039676824.1	ENSDARG00000043283	prrg1	NM
XM_021468092	XM_021468092.1	XM_039676825.1	ENSDARG00000077309	NA	XM
XM_017352350	XM_017352350.2	XM_039676826.1	ENSDARG00000077309	NA	XM
XM_017352350	XM_017352350.2	XM_039676827.1	ENSDARG00000077309	NA	XM
XM_002660930	XM_002660930.5	XM_039676830.1	ENSDARG00000036626	NA	XM
XM_005168429	XM_005168429.4	XM_039676831.1	ENSDARG00000052997	sema4e	XM
NM_214709	NM_214709.1	XM_039676832.1	ENSDARG00000038543	wdr48b	NM
XM_005163317	XM_005163317.4	XM_039676833.1	ENSDARG00000091652	xrn1	XM
XM_005163317	XM_005163317.4	XM_039676834.1	ENSDARG00000091652	xrn1	XM
XM_005163317	XM_005163317.4	XM_039676835.1	ENSDARG00000091652	xrn1	XM
XM_005167840	XM_005167840.4	XM_039676836.1	ENSDARG00000078311	dcaf6	XM
NM_214763	NM_214763.2	XM_039676837.1	ENSDARG00000057322	tmem47	NM
XM_005167840	XM_005167840.4	XM_039676838.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676839.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676840.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676841.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676842.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676843.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676844.1	ENSDARG00000078311	dcaf6	XM
XM_005167840	XM_005167840.4	XM_039676845.1	ENSDARG00000078311	dcaf6	XM
NM_213059	NM_213059.1	XM_039676846.1	ENSDARG00000105102	crsp7	NM
NM_001291422	NM_001291422.1	XM_039676847.1	ENSDARG00000069175	vps4b	NM
XM_009298075	XM_009298075.3	XM_039676848.1	ENSDARG00000069175	vps4b	XM
XM_009298075	XM_009298075.3	XM_039676849.1	ENSDARG00000069175	vps4b	XM
NM_001160095	NM_001160095.1	XM_039676850.1	ENSDARG00000056228	pld1a	NM
XM_003200342	XM_003200342.5	XM_039676851.1	ENSDARG00000061758	NA	XM
NM_001160095	NM_001160095.1	XM_039676852.1	ENSDARG00000056228	pld1a	NM
NM_001328400	NM_001328400.1	XM_039676853.1	ENSDARG00000053877	cpdb	NM
NM_001328400	NM_001328400.1	XM_039676854.1	ENSDARG00000053877	cpdb	NM
XM_005170279	XM_005170279.4	XM_039676856.1	ENSDARG00000095185	NA	XM
XM_003200342	XM_003200342.5	XM_039676857.1	ENSDARG00000061758	NA	XM
XM_001920876	XM_001920876.3	XM_039676858.1	ENSDARG00000075551	NA	XM
NM_001040354	NM_001040354.1	XM_039676859.1	ENSDARG00000062955	dipk1aa	NM
NM_199756	NM_199756.2	XM_039676860.1	ENSDARG00000020197	rpl5a	NM
XM_691787	XM_691787.8	XM_039676861.1	ENSDARG00000038985	CDY2B	XM
NM_001002148	NM_001002148.1	XM_039676862.1	ENSDARG00000017605	rpp40	NM
NM_001002148	NM_001002148.1	XM_039676863.1	ENSDARG00000017605	rpp40	NM
NM_001013500	NM_001013500.2	XM_039676864.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676865.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676866.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676867.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676868.1	ENSDARG00000070080	nbeaa	NM
NM_001076565	NM_001076565.1	XM_039676869.1	ENSDARG00000061989	mpnd	NM
NM_001013500	NM_001013500.2	XM_039676870.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676871.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676872.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676873.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676874.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676875.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676876.1	ENSDARG00000070080	nbeaa	NM
XM_017357964	XM_017357964.2	XM_039676877.1	ENSDARG00000070080	nbeaa	XM
NM_001013500	NM_001013500.2	XM_039676878.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676879.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676880.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676881.1	ENSDARG00000070080	nbeaa	NM
NM_001013500	NM_001013500.2	XM_039676882.1	ENSDARG00000070080	nbeaa	NM
NM_001256694	NM_001256694.1	XM_039676883.1	ENSDARG00000032317	tox	NM
XM_005163360	XM_005163360.3	XM_039676885.1	ENSDARG00000032317	tox	XM
NM_001256694	NM_001256694.1	XM_039676886.1	ENSDARG00000032317	tox	NM
NM_001002119	NM_001002119.1	XM_039676887.1	ENSDARG00000104682	tpm2	NM
NM_001002119	NM_001002119.1	XM_039676888.1	ENSDARG00000104682	tpm2	NM
XM_005155492	XM_005155492.3	XM_039676889.1	ENSDARG00000104682	tpm2	XM
XM_005155493	XM_005155493.4	XM_039676890.1	ENSDARG00000104682	tpm2	XM
NM_001002119	NM_001002119.1	XM_039676891.1	ENSDARG00000104682	tpm2	NM
XM_005155494	XM_005155494.1	XM_039676892.1	ENSDARG00000104682	tpm2	XM
XM_005155493	XM_005155493.4	XM_039676893.1	ENSDARG00000104682	tpm2	XM
XM_003200359	XM_003200359.5	XM_039676894.1	NA	NA	XM
XM_005155496	XM_005155496.4	XM_039676895.1	ENSDARG00000104682	tpm2	XM
NM_201497	NM_201497.1	XM_039676897.1	ENSDARG00000002642	sh3gl1b	NM
NM_001122972	NM_001122972.1	XM_039676898.1	ENSDARG00000044923	ube2wa	NM
NM_001122972	NM_001122972.1	XM_039676899.1	ENSDARG00000044923	ube2wa	NM
NM_001002440	NM_001002440.2	XM_039676900.1	ENSDARG00000045359	elocb	NM
NM_001002440	NM_001002440.2	XM_039676901.1	ENSDARG00000045359	elocb	NM
XM_005155276	XM_005155276.4	XM_039676902.1	ENSDARG00000113168	NA	XM
XM_005155275	XM_005155275.4	XM_039676903.1	ENSDARG00000113168	NA	XM
XM_021479347	XM_021479347.1	XM_039676904.1	ENSDARG00000044091	PITPNA	XM
XM_021479347	XM_021479347.1	XM_039676905.1	ENSDARG00000044091	PITPNA	XM
NM_201497	NM_201497.1	XM_039676906.1	ENSDARG00000002642	sh3gl1b	NM
XM_002663560	XM_002663560.6	XM_039676907.1	ENSDARG00000110129	NA	XM
NM_201454	NM_201454.2	XM_039676908.1	ENSDARG00000020261	rab2a	NM
XM_021467322	XM_021467322.1	XM_039676909.1	ENSDARG00000026053	HLTF	XM
XM_017357388	XM_017357388.2	XM_039676910.1	ENSDARG00000091326	CEP120	XM
XM_680404	XM_680404.7	XM_039676911.1	ENSDARG00000055339	NA	XM
NM_200815	NM_200815.1	XM_039676912.1	ENSDARG00000041811	rps25	NM
XM_003198148	XM_003198148.5	XM_039676913.1	ENSDARG00000052950	NA	XM
NM_201497	NM_201497.1	XM_039676914.1	ENSDARG00000002642	sh3gl1b	NM
XM_678581	XM_678581.9	XM_039676915.1	ENSDARG00000038862	NA	XM
NM_213644	NM_213644.2	XM_039676916.1	ENSDARG00000007320	rpl7	NM
NM_001004549	NM_001004549.2	XM_039676917.1	ENSDARG00000034852	nt5c2l1	NM
NM_001004549	NM_001004549.2	XM_039676918.1	ENSDARG00000034852	nt5c2l1	NM
XM_021479162	XM_021479162.1	XM_039676919.1	ENSDARG00000034852	nt5c2l1	XM
XM_005167821	XM_005167821.4	XM_039676920.1	ENSDARG00000009953	med14	XM
XM_005167821	XM_005167821.4	XM_039676921.1	ENSDARG00000009953	med14	XM
NM_001006083	NM_001006083.2	XM_039676922.1	ENSDARG00000019228	mogat2	NM
NM_201497	NM_201497.1	XM_039676923.1	ENSDARG00000002642	sh3gl1b	NM
XM_003199277	XM_003199277.5	XM_039676924.1	ENSDARG00000090752	PLK2	XM
XM_001344147	XM_001344147.7	XM_039676925.1	ENSDARG00000074660	NA	XM
NM_001100058	NM_001100058.1	XM_039676926.1	ENSDARG00000014624	si:dkeyp-94g1.1	NM
NM_001100058	NM_001100058.1	XM_039676927.1	ENSDARG00000014624	si:dkeyp-94g1.1	NM
NM_001100058	NM_001100058.1	XM_039676928.1	ENSDARG00000014624	si:dkeyp-94g1.1	NM
XM_009298858	XM_009298858.3	XM_039676929.1	ENSDARG00000104524	NA	XM
XM_009298858	XM_009298858.3	XM_039676930.1	ENSDARG00000104524	NA	XM
XM_009298858	XM_009298858.3	XM_039676931.1	ENSDARG00000104524	NA	XM
XM_009298858	XM_009298858.3	XM_039676932.1	ENSDARG00000104524	NA	XM
XM_009298858	XM_009298858.3	XM_039676933.1	ENSDARG00000104524	NA	XM
XM_009298858	XM_009298858.3	XM_039676934.1	ENSDARG00000104524	NA	XM
NM_001100058	NM_001100058.1	XM_039676935.1	ENSDARG00000014624	si:dkeyp-94g1.1	NM
XM_001923081	XM_001923081.6	XM_039676936.1	ENSDARG00000079508	FAM114A2	XM
NM_001007392	NM_001007392.1	XM_039676937.1	ENSDARG00000054172	pgrmc1	NM
XM_009300426	XM_009300426.3	XM_039676938.1	ENSDARG00000104314	nrg1	XM
XM_009300426	XM_009300426.3	XM_039676939.1	ENSDARG00000104314	nrg1	XM
XM_009300426	XM_009300426.3	XM_039676940.1	ENSDARG00000104314	nrg1	XM
NM_001044911	NM_001044911.2	XM_039676941.1	ENSDARG00000104314	nrg1	NM
NM_001044911	NM_001044911.2	XM_039676942.1	ENSDARG00000104314	nrg1	NM
NM_001044911	NM_001044911.2	XM_039676943.1	ENSDARG00000104314	nrg1	NM
NM_001082819	NM_001082819.1	XM_039676944.1	ENSDARG00000057231	rorca	NM
NM_001277085	NM_001277085.1	XM_039676945.1	ENSDARG00000104314	nrg1	NM
NM_001277085	NM_001277085.1	XM_039676946.1	ENSDARG00000104314	nrg1	NM
NM_001277086	NM_001277086.1	XM_039676947.1	ENSDARG00000104314	nrg1	NM
NM_001277086	NM_001277086.1	XM_039676948.1	ENSDARG00000104314	nrg1	NM
XM_009300426	XM_009300426.3	XM_039676949.1	ENSDARG00000104314	nrg1	XM
NM_001277086	NM_001277086.1	XM_039676950.1	ENSDARG00000104314	nrg1	NM
NM_001044911	NM_001044911.2	XM_039676951.1	ENSDARG00000104314	nrg1	NM
NM_001001816	NM_001001816.3	XM_039676952.1	ENSDARG00000098573	sgcd	NM
NM_001001816	NM_001001816.3	XM_039676953.1	ENSDARG00000098573	sgcd	NM
NM_001001816	NM_001001816.3	XM_039676954.1	ENSDARG00000098573	sgcd	NM
XM_003198148	XM_003198148.5	XM_039676955.1	ENSDARG00000052950	NA	XM
NM_001002624	NM_001002624.1	XM_039676956.1	ENSDARG00000020031	cldn11a	NM
NM_001328435	NM_001328435.1	XM_039676957.1	ENSDARG00000036005	pitpnb	NM
XM_021478399	XM_021478399.1	XM_039676958.1	ENSDARG00000061976	NA	XM
NM_001328435	NM_001328435.1	XM_039676959.1	ENSDARG00000036005	pitpnb	NM
NM_001328435	NM_001328435.1	XM_039676960.1	ENSDARG00000036005	pitpnb	NM
NM_001328435	NM_001328435.1	XM_039676961.1	ENSDARG00000036005	pitpnb	NM
NM_001328435	NM_001328435.1	XM_039676962.1	ENSDARG00000036005	pitpnb	NM
XM_005172638	XM_005172638.4	XM_039676963.1	ENSDARG00000005645	robo3	XM
XM_689858	XM_689858.7	XM_039676964.1	ENSDARG00000102106	NA	XM
XM_005155559	XM_005155559.4	XM_039676965.1	ENSDARG00000033768	trappc13	XM
XM_005155560	XM_005155560.4	XM_039676966.1	ENSDARG00000033768	trappc13	XM
XM_005161804	XM_005161804.4	XM_039676967.1	ENSDARG00000040874	add3a	XM
NM_001002225	NM_001002225.2	XM_039676968.1	ENSDARG00000016769	sgtb	NM
NM_001277930	NM_001277930.1	XM_039676969.1	ENSDARG00000038397	rpap2	NM
XM_021480037	XM_021480037.1	XM_039676970.1	ENSDARG00000058267	glmna	XM
XM_009305618	XM_009305618.3	XM_039676971.1	ENSDARG00000075383	GRAMD1B	XM
XM_009305618	XM_009305618.3	XM_039676972.1	ENSDARG00000075383	GRAMD1B	XM
XM_009305617	XM_009305617.3	XM_039676973.1	ENSDARG00000075383	GRAMD1B	XM
XM_021472373	XM_021472373.1	XM_039676974.1	ENSDARG00000112712	NA	XM
XM_021472373	XM_021472373.1	XM_039676975.1	ENSDARG00000112712	NA	XM
XM_021472374	XM_021472374.1	XM_039676976.1	ENSDARG00000112712	NA	XM
XM_009305617	XM_009305617.3	XM_039676977.1	ENSDARG00000075383	GRAMD1B	XM
XM_021479453	XM_021479453.1	XM_039676978.1	ENSDARG00000075383	GRAMD1B	XM
XM_021472373	XM_021472373.1	XM_039676979.1	ENSDARG00000112712	NA	XM
XM_021472374	XM_021472374.1	XM_039676980.1	ENSDARG00000112712	NA	XM
XM_009305617	XM_009305617.3	XM_039676981.1	ENSDARG00000075383	GRAMD1B	XM
XM_003200359	XM_003200359.5	XM_039676982.1	NA	NA	XM
NM_205558	NM_205558.1	XM_039676983.1	ENSDARG00000058504	ap1s2	NM
XM_005155407	XM_005155407.4	XM_039676984.1	ENSDARG00000042791	git2b	XM
NM_001080188	NM_001080188.1	XM_039676985.1	ENSDARG00000111846	git2b	NM
NM_001080188	NM_001080188.1	XM_039676986.1	ENSDARG00000111846	git2b	NM
NM_001080188	NM_001080188.1	XM_039676987.1	ENSDARG00000111846	git2b	NM
XM_005155407	XM_005155407.4	XM_039676988.1	ENSDARG00000042791	git2b	XM
NM_001080188	NM_001080188.1	XM_039676989.1	ENSDARG00000111846	git2b	NM
XM_021479328	XM_021479328.1	XM_039676990.1	ENSDARG00000062720	PCDH1	XM
XM_001339844	XM_001339844.7	XM_039676991.1	ENSDARG00000079257	GEMIN5	XM
XM_001339844	XM_001339844.7	XM_039676992.1	ENSDARG00000079257	GEMIN5	XM
XM_001339844	XM_001339844.7	XM_039676993.1	ENSDARG00000079257	GEMIN5	XM
NM_212872	NM_212872.1	XM_039676994.1	ENSDARG00000111468	zgc:77486	NM
NM_001122621	NM_001122621.1	XM_039676995.1	ENSDARG00000109961	mrpl22	NM
XM_009305171	XM_009305171.3	XM_039676996.1	ENSDARG00000043757	PTBP3	XM
XM_009305172	XM_009305172.3	XM_039676997.1	ENSDARG00000043757	PTBP3	XM
XM_009305171	XM_009305171.3	XM_039676998.1	ENSDARG00000043757	PTBP3	XM
NM_199599	NM_199599.2	XM_039676999.1	ENSDARG00000002523	hsdl2	NM
XM_009298565	XM_009298565.3	XM_039677000.1	ENSDARG00000090770	NA	XM
XM_009298565	XM_009298565.3	XM_039677001.1	ENSDARG00000090770	NA	XM
XM_009298565	XM_009298565.3	XM_039677002.1	ENSDARG00000090770	NA	XM
XM_021479476	XM_021479476.1	XM_039677003.1	ENSDARG00000104387	SLC4A5	XM
XM_021479476	XM_021479476.1	XM_039677004.1	ENSDARG00000104387	SLC4A5	XM
XM_021479476	XM_021479476.1	XM_039677005.1	ENSDARG00000104387	SLC4A5	XM
XM_021479476	XM_021479476.1	XM_039677006.1	ENSDARG00000104387	SLC4A5	XM
XM_021479471	XM_021479471.1	XM_039677007.1	ENSDARG00000104387	SLC4A5	XM
XM_005166931	XM_005166931.4	XM_039677008.1	ENSDARG00000116962	NA	XM
XM_021479476	XM_021479476.1	XM_039677009.1	ENSDARG00000104387	SLC4A5	XM
XM_021479476	XM_021479476.1	XM_039677010.1	ENSDARG00000104387	SLC4A5	XM
XM_021479476	XM_021479476.1	XM_039677011.1	ENSDARG00000104387	SLC4A5	XM
XM_021479471	XM_021479471.1	XM_039677012.1	ENSDARG00000104387	SLC4A5	XM
XM_021479470	XM_021479470.1	XM_039677013.1	ENSDARG00000104387	SLC4A5	XM
XM_021479473	XM_021479473.1	XM_039677014.1	ENSDARG00000104387	SLC4A5	XM
NM_001281799	NM_001281799.1	XM_039677015.1	ENSDARG00000102900	tacr1b	NM
NM_001281799	NM_001281799.1	XM_039677016.1	ENSDARG00000102900	tacr1b	NM
NM_200571	NM_200571.1	XM_039677017.1	ENSDARG00000056964	ilk	NM
NM_200571	NM_200571.1	XM_039677018.1	ENSDARG00000056964	ilk	NM
NM_200571	NM_200571.1	XM_039677019.1	ENSDARG00000056964	ilk	NM
NM_001320403	NM_001320403.1	XM_039677023.1	ENSDARG00000114367	rgl1	NM
XM_005172598	XM_005172598.4	XM_039677024.1	ENSDARG00000075446	NAA25	XM
NM_001030224	NM_001030224.2	XM_039677028.1	ENSDARG00000024865	dscama	NM
NM_001030224	NM_001030224.2	XM_039677029.1	ENSDARG00000024865	dscama	NM
NM_001320403	NM_001320403.1	XM_039677030.1	ENSDARG00000114367	rgl1	NM
XM_021479191	XM_021479191.1	XM_039677031.1	ENSDARG00000024865	dscama	XM
NM_201483	NM_201483.1	XM_039677032.1	ENSDARG00000013946	ivns1abpb	NM
NM_201483	NM_201483.1	XM_039677033.1	ENSDARG00000013946	ivns1abpb	NM
NM_001291396	NM_001291396.1	XM_039677034.1	ENSDARG00000020201	cdc73	NM
XM_005155500	XM_005155500.4	XM_039677036.1	ENSDARG00000100729	tln1	XM
XM_021479164	XM_021479164.1	XM_039677037.1	ENSDARG00000068919	rad51c	XM
NM_001037239	NM_001037239.1	XM_039677038.1	ENSDARG00000043287	atg101	NM
NM_001037239	NM_001037239.1	XM_039677039.1	ENSDARG00000043287	atg101	NM
NM_001024379	NM_001024379.1	XM_039677040.1	ENSDARG00000005458	csnk1g2a	NM
NM_001024379	NM_001024379.1	XM_039677041.1	ENSDARG00000005458	csnk1g2a	NM
NM_001024379	NM_001024379.1	XM_039677042.1	ENSDARG00000005458	csnk1g2a	NM
NM_001020586	NM_001020586.1	XM_039677043.1	ENSDARG00000043093	mpeg1.2	NM
NM_001024379	NM_001024379.1	XM_039677044.1	ENSDARG00000005458	csnk1g2a	NM
XM_005168414	XM_005168414.4	XM_039677046.1	ENSDARG00000099519	cpdp	XM
NM_199659	NM_199659.2	XM_039677047.1	ENSDARG00000114068	cul1a	NM
NM_001002119	NM_001002119.1	XM_039677048.1	ENSDARG00000104682	tpm2	NM
XM_005155494	XM_005155494.1	XM_039677049.1	ENSDARG00000104682	tpm2	XM
XM_005155493	XM_005155493.4	XM_039677050.1	ENSDARG00000104682	tpm2	XM
XM_005155492	XM_005155492.3	XM_039677051.1	ENSDARG00000104682	tpm2	XM
NM_213262	NM_213262.1	XM_039677052.1	ENSDARG00000056186	eif5a2	NM
NM_213262	NM_213262.1	XM_039677053.1	ENSDARG00000056186	eif5a2	NM
XM_003200889	XM_003200889.5	XM_039677054.1	ENSDARG00000089914	CLINT1	XM
XM_003200889	XM_003200889.5	XM_039677055.1	ENSDARG00000089914	CLINT1	XM
NM_001130076	NM_001130076.1	XM_039677056.1	ENSDARG00000014670	colgalt2b	NM
XM_009295601	XM_009295601.3	XM_039677057.1	ENSDARG00000089914	CLINT1	XM
XM_005172672	XM_005172672.4	XM_039677058.1	ENSDARG00000055066	zdhhc20a	XM
XM_005172672	XM_005172672.4	XM_039677059.1	ENSDARG00000055066	zdhhc20a	XM
NM_001161470	NM_001161470.1	XM_039677060.1	ENSDARG00000044491	kif20a	NM
NM_200933	NM_200933.1	XM_039677061.1	ENSDARG00000044484	cdc23	NM
XM_695830	XM_695830.9	XM_039677062.1	ENSDARG00000076529	MN1	XM
NM_001017626	NM_001017626.1	XM_039677063.1	ENSDARG00000103052	pcyox1	NM
NM_199830	NM_199830.1	XM_039677065.1	ENSDARG00000004306	klhl18	NM
NM_199830	NM_199830.1	XM_039677066.1	ENSDARG00000004306	klhl18	NM
XM_009298615	XM_009298615.3	XM_039677067.1	ENSDARG00000011998	bfsp2	XM
NM_001004593	NM_001004593.1	XM_039677068.1	ENSDARG00000098592	zgc:92140	NM
XM_005163493	XM_005163493.4	XM_039677069.1	ENSDARG00000011998	bfsp2	XM
XM_021479408	XM_021479408.1	XM_039677070.1	ENSDARG00000091317	NA	XM
XM_021479408	XM_021479408.1	XM_039677071.1	ENSDARG00000091317	NA	XM
XM_021479228	XM_021479228.1	XM_039677075.1	NA	NA	XM
XM_009303890	XM_009303890.3	XM_039677076.1	ENSDARG00000098592	zgc:92140	XM
NM_001007198	NM_001007198.1	XM_039677077.1	ENSDARG00000000002	ccdc80	NM
NM_200654	NM_200654.1	XM_039677078.1	ENSDARG00000000001	slc35a5	NM
